image_id_roi_id, pixel_size, x, y, score
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 354.0, 781.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 422.1015625, 806.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 451.400390625, 778.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 473.701171875, 826.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 253.701171875, 573.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 305.80078125, 567.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 376.900390625, 575.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 407.201171875, 634.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 394.701171875, 688.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 424.5, 668.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 458.6015625, 596.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 415.701171875, 523.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 364.1015625, 508.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 288.0, 487.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 302.400390625, 463.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 326.1015625, 453.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 371.0, 448.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 419.201171875, 477.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 434.400390625, 502.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 457.201171875, 405.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 516.0, 113.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 533.1015625, 86.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 563.1015625, 283.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 521.400390625, 365.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 595.6015625, 440.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 485.400390625, 541.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 450.1015625, 679.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 463.6015625, 697.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 468.900390625, 736.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 481.201171875, 643.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 570.30078125, 638.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 600.900390625, 650.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 553.80078125, 712.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 536.0, 728.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 509.400390625, 744.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 483.6015625, 799.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 491.6015625, 834.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 499.0, 897.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 458.30078125, 847.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 549.0, 903.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 758.701171875, 967.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 679.400390625, 951.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 644.0, 955.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 627.30078125, 935.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 651.201171875, 897.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 657.1015625, 864.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 707.900390625, 840.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 740.1015625, 772.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 611.80078125, 727.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 624.1015625, 527.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 674.900390625, 525.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 669.30078125, 445.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 712.400390625, 393.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 713.701171875, 349.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 698.0, 354.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 688.701171875, 336.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 716.1015625, 320.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 682.30078125, 292.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 656.80078125, 282.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 741.1015625, 286.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 726.80078125, 271.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 722.0, 240.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 748.900390625, 257.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 777.30078125, 250.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 786.6015625, 277.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 678.30078125, 225.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 694.30078125, 172.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 752.80078125, 178.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 703.1015625, 99.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 809.30078125, 149.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 880.6015625, 115.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 810.900390625, 274.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 800.201171875, 307.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 831.30078125, 310.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 822.80078125, 335.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 853.201171875, 340.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 896.80078125, 320.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 923.1015625, 373.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1031.201171875, 345.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1034.400390625, 373.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1066.6015625, 286.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 936.201171875, 408.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 955.6015625, 479.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1003.201171875, 502.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 978.201171875, 554.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 872.6015625, 366.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 689.30078125, 429.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 864.30078125, 644.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1005.900390625, 701.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1120.80078125, 774.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1080.900390625, 732.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1094.0, 705.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1253.900390625, 779.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1265.1015625, 761.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1188.201171875, 718.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1236.6015625, 674.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1148.0, 661.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1191.1015625, 661.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1072.400390625, 589.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1195.30078125, 599.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1176.400390625, 571.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1227.0, 570.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1197.201171875, 557.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1176.400390625, 535.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1139.701171875, 507.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1072.701171875, 497.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1113.900390625, 483.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1239.0, 512.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1267.201171875, 501.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1269.6015625, 483.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1208.900390625, 463.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1161.0, 457.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1149.30078125, 424.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1136.80078125, 359.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1260.5, 405.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1273.80078125, 386.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1102.701171875, 313.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1098.0, 264.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1240.6015625, 284.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1284.701171875, 322.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1263.701171875, 312.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1183.6015625, 198.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1222.701171875, 216.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1315.6015625, 279.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1335.80078125, 298.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1417.0, 296.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1477.1015625, 195.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1303.6015625, 393.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1349.701171875, 403.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1340.1015625, 435.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1336.900390625, 488.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1364.0, 473.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1417.201171875, 465.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1458.5, 483.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1315.30078125, 557.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1493.1015625, 515.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1460.1015625, 511.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1437.701171875, 569.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1410.30078125, 626.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1311.900390625, 683.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1308.400390625, 658.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1510.6015625, 638.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1529.30078125, 593.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1498.1015625, 605.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1381.1015625, 783.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1373.6015625, 820.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1386.1015625, 765.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1370.400390625, 942.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1355.5, 974.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1400.5, 958.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1292.701171875, 858.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1554.5, 707.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1540.400390625, 504.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1500.5, 332.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1532.701171875, 344.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1509.6015625, 311.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1472.6015625, 315.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1405.5, 419.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1195.30078125, 260.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1342.5, 642.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1328.1015625, 618.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1375.5, 622.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1304.201171875, 788.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1310.80078125, 911.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1138.701171875, 782.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1216.1015625, 609.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 549.0, 688.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 736.400390625, 330.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 682.900390625, 108.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 555.900390625, 86.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 460.400390625, 757.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 430.6015625, 846.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 47.201171875, 582.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 54.1015625, 455.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 629.80078125, 290.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 76.0, 462.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 34.400390625, 518.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 104.701171875, 513.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 631.30078125, 721.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 708.0, 778.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 644.30078125, 785.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 919.6015625, 936.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1096.5, 754.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1155.1015625, 616.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1176.30078125, 596.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 995.30078125, 451.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1164.30078125, 394.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 991.80078125, 311.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1515.5, 477.0, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1157.111328125, 516.234375, 1
96-20259-E1_CD8_ROI_6, 0.24309392273426056, 1453.771484375, 208.84375, 1
96-20259-E1_CD8_ROI_9, 0.24309392273426056, 151.125, 1247.515625, 1
96-20259-E1_CD8_ROI_9, 0.24309392273426056, 66.9609375, 1240.73828125, 1
96-20259-E1_CD8_ROI_9, 0.24309392273426056, 107.0625, 1342.4140625, 1
96-20259-E1_CD8_ROI_9, 0.24309392273426056, 1003.71875, 1556.1796875, 1
96-20259-E1_CD8_ROI_9, 0.24309392273426056, 1368.5703125, 1639.6015625, 1
96-20259-E1_CD8_ROI_9, 0.24309392273426056, 1237.0078125, 640.03515625, 1
96-20259-E1_CD8_ROI_9, 0.24309392273426056, 1202.7734375, 955.3046875, 1
96-20259-E1_CD8_ROI_12, 0.24309392273426056, 1674.78125, 745.4296875, 1
96-20259-E1_CD8_ROI_12, 0.24309392273426056, 1646.40625, 807.3359375, 1
23-CD8_ROI_1, 0.24309392273426056, 23.69921875, 114.8984375, 1
23-CD8_ROI_1, 0.24309392273426056, 267.5, 125.203125, 1
23-CD8_ROI_1, 0.24309392273426056, 124.80078125, 1096.1015625, 1
23-CD8_ROI_1, 0.24309392273426056, 247.40234375, 1377.1015625, 1
23-CD8_ROI_1, 0.24309392273426056, 248.90234375, 1397.5, 1
23-CD8_ROI_1, 0.24309392273426056, 364.6015625, 1368.6015625, 1
23-CD8_ROI_1, 0.24309392273426056, 380.69921875, 1458.5, 1
23-CD8_ROI_1, 0.24309392273426056, 162.69921875, 1650.296875, 1
23-CD8_ROI_1, 0.24309392273426056, 235.30078125, 1599.296875, 1
23-CD8_ROI_1, 0.24309392273426056, 120.30078125, 1828.703125, 1
23-CD8_ROI_1, 0.24309392273426056, 323.30078125, 1680.8984375, 1
23-CD8_ROI_1, 0.24309392273426056, 18.30078125, 2127.703125, 1
23-CD8_ROI_1, 0.24309392273426056, 28.6015625, 2362.6015625, 1
23-CD8_ROI_1, 0.24309392273426056, 86.30078125, 2409.0, 1
23-CD8_ROI_1, 0.24309392273426056, 431.6015625, 1732.5, 1
23-CD8_ROI_1, 0.24309392273426056, 500.5, 1236.6015625, 1
23-CD8_ROI_1, 0.24309392273426056, 505.69921875, 218.703125, 1
23-CD8_ROI_1, 0.24309392273426056, 662.0, 1637.5, 1
23-CD8_ROI_1, 0.24309392273426056, 638.6015625, 1665.1015625, 1
23-CD8_ROI_1, 0.24309392273426056, 778.19921875, 1508.203125, 1
23-CD8_ROI_1, 0.24309392273426056, 625.90234375, 1985.0, 1
23-CD8_ROI_1, 0.24309392273426056, 1038.6015625, 2436.6015625, 1
23-CD8_ROI_1, 0.24309392273426056, 1014.40234375, 2349.203125, 1
23-CD8_ROI_1, 0.24309392273426056, 1011.30078125, 2272.1015625, 1
23-CD8_ROI_1, 0.24309392273426056, 954.30078125, 2158.6015625, 1
23-CD8_ROI_1, 0.24309392273426056, 1120.30078125, 1858.5, 1
23-CD8_ROI_1, 0.24309392273426056, 1123.30078125, 1686.1015625, 1
23-CD8_ROI_1, 0.24309392273426056, 1145.19921875, 1696.703125, 1
23-CD8_ROI_1, 0.24309392273426056, 988.30078125, 1450.8984375, 1
23-CD8_ROI_1, 0.24309392273426056, 996.1015625, 1467.8984375, 1
23-CD8_ROI_1, 0.24309392273426056, 1001.30078125, 1119.5, 1
23-CD8_ROI_1, 0.24309392273426056, 1179.80078125, 1935.296875, 1
23-CD8_ROI_1, 0.24309392273426056, 1412.19921875, 1912.5, 1
23-CD8_ROI_1, 0.24309392273426056, 1458.1015625, 1992.8984375, 1
23-CD8_ROI_1, 0.24309392273426056, 1367.6015625, 2153.203125, 1
23-CD8_ROI_1, 0.24309392273426056, 1542.69921875, 2067.6015625, 1
23-CD8_ROI_1, 0.24309392273426056, 1763.69921875, 2469.3984375, 1
23-CD8_ROI_1, 0.24309392273426056, 1919.69921875, 2242.3984375, 1
23-CD8_ROI_1, 0.24309392273426056, 1929.69921875, 877.8984375, 1
23-CD8_ROI_1, 0.24309392273426056, 1776.40234375, 497.6015625, 1
23-CD8_ROI_1, 0.24309392273426056, 1722.40234375, 228.703125, 1
23-CD8_ROI_1, 0.24309392273426056, 1643.5, 195.8984375, 1
23-CD8_ROI_1, 0.24309392273426056, 1668.1015625, 135.203125, 1
23-CD8_ROI_1, 0.24309392273426056, 2044.69921875, 2469.296875, 1
23-CD8_ROI_1, 0.24309392273426056, 2183.1015625, 2398.3984375, 1
23-CD8_ROI_1, 0.24309392273426056, 2293.19921875, 2284.0, 1
23-CD8_ROI_1, 0.24309392273426056, 2094.5, 2092.703125, 1
23-CD8_ROI_1, 0.24309392273426056, 2265.6015625, 1949.5, 1
23-CD8_ROI_1, 0.24309392273426056, 2422.19921875, 845.5, 1
23-CD8_ROI_1, 0.24309392273426056, 2280.6015625, 702.796875, 1
23-CD8_ROI_1, 0.24309392273426056, 2378.5, 675.8984375, 1
23-CD8_ROI_1, 0.24309392273426056, 2380.6015625, 630.8984375, 1
23-CD8_ROI_1, 0.24309392273426056, 2223.0, 500.8984375, 1
23-CD8_ROI_1, 0.24309392273426056, 2290.40234375, 335.0, 1
23-CD8_ROI_1, 0.24309392273426056, 2337.19921875, 291.6015625, 1
23-CD8_ROI_1, 0.24309392273426056, 2402.0, 327.3984375, 1
23-CD8_ROI_1, 0.24309392273426056, 2445.1015625, 159.5, 1
23-CD8_ROI_1, 0.24309392273426056, 2573.1015625, 31.5, 1
23-CD8_ROI_1, 0.24309392273426056, 2603.1015625, 186.296875, 1
23-CD8_ROI_1, 0.24309392273426056, 2597.80078125, 213.3984375, 1
23-CD8_ROI_1, 0.24309392273426056, 2594.1015625, 199.5, 1
23-CD8_ROI_1, 0.24309392273426056, 2627.6015625, 441.3984375, 1
23-CD8_ROI_1, 0.24309392273426056, 2485.69921875, 604.8984375, 1
23-CD8_ROI_1, 0.24309392273426056, 2692.6015625, 1101.296875, 1
23-CD8_ROI_1, 0.24309392273426056, 2449.6015625, 1990.0, 1
23-CD8_ROI_1, 0.24309392273426056, 2483.6015625, 2201.3984375, 1
23-CD8_ROI_1, 0.24309392273426056, 2905.30078125, 2457.0, 1
23-CD8_ROI_1, 0.24309392273426056, 2835.5, 2235.8984375, 1
23-CD8_ROI_1, 0.24309392273426056, 3003.5, 2059.5, 1
23-CD8_ROI_1, 0.24309392273426056, 3045.30078125, 1526.203125, 1
23-CD8_ROI_1, 0.24309392273426056, 2948.5, 358.5, 1
23-CD8_ROI_1, 0.24309392273426056, 2970.80078125, 316.1015625, 1
23-CD8_ROI_1, 0.24309392273426056, 2943.5, 299.203125, 1
23-CD8_ROI_1, 0.24309392273426056, 2957.90234375, 301.8984375, 1
23-CD8_ROI_1, 0.24309392273426056, 2973.19921875, 282.703125, 1
23-CD8_ROI_1, 0.24309392273426056, 2955.0, 281.6015625, 1
23-CD8_ROI_1, 0.24309392273426056, 2801.0, 201.0, 1
23-CD8_ROI_1, 0.24309392273426056, 2877.40234375, 148.8984375, 1
23-CD8_ROI_1, 0.24309392273426056, 2979.30078125, 151.796875, 1
23-CD8_ROI_1, 0.24309392273426056, 2993.5, 140.5, 1
23-CD8_ROI_1, 0.24309392273426056, 3052.19921875, 147.8984375, 1
23-CD8_ROI_1, 0.24309392273426056, 2745.80078125, 124.3984375, 1
23-CD8_ROI_1, 0.24309392273426056, 3010.30078125, 92.1015625, 1
23-CD8_ROI_1, 0.24309392273426056, 2892.1015625, 38.8984375, 1
23-CD8_ROI_1, 0.24309392273426056, 2837.90234375, 92.296875, 1
23-CD8_ROI_1, 0.24309392273426056, 3170.69921875, 13.1015625, 1
23-CD8_ROI_1, 0.24309392273426056, 3159.1015625, 229.0, 1
23-CD8_ROI_1, 0.24309392273426056, 3137.40234375, 218.8984375, 1
23-CD8_ROI_1, 0.24309392273426056, 3149.0, 200.703125, 1
23-CD8_ROI_1, 0.24309392273426056, 3247.6015625, 800.0, 1
23-CD8_ROI_1, 0.24309392273426056, 3195.80078125, 820.8984375, 1
23-CD8_ROI_1, 0.24309392273426056, 3281.40234375, 1079.0, 1
23-CD8_ROI_1, 0.24309392273426056, 3220.40234375, 1135.6015625, 1
23-CD8_ROI_1, 0.24309392273426056, 3175.19921875, 1777.0, 1
23-CD8_ROI_1, 0.24309392273426056, 3202.40234375, 2383.796875, 1
23-CD8_ROI_1, 0.24309392273426056, 3617.80078125, 2101.703125, 1
23-CD8_ROI_1, 0.24309392273426056, 3659.1015625, 1918.203125, 1
23-CD8_ROI_1, 0.24309392273426056, 3723.19921875, 1071.703125, 1
23-CD8_ROI_1, 0.24309392273426056, 3679.69921875, 539.203125, 1
23-CD8_ROI_1, 0.24309392273426056, 3680.0, 523.203125, 1
23-CD8_ROI_1, 0.24309392273426056, 3746.19921875, 544.203125, 1
23-CD8_ROI_1, 0.24309392273426056, 3750.69921875, 450.8984375, 1
23-CD8_ROI_1, 0.24309392273426056, 3736.5, 470.1015625, 1
23-CD8_ROI_1, 0.24309392273426056, 3803.5, 469.796875, 1
23-CD8_ROI_1, 0.24309392273426056, 3838.19921875, 517.1015625, 1
23-CD8_ROI_1, 0.24309392273426056, 3724.6015625, 141.8984375, 1
23-CD8_ROI_1, 0.24309392273426056, 3772.30078125, 221.3984375, 1
23-CD8_ROI_1, 0.24309392273426056, 3779.90234375, 247.5, 1
23-CD8_ROI_1, 0.24309392273426056, 3780.40234375, 268.296875, 1
23-CD8_ROI_1, 0.24309392273426056, 1704.90234375, 230.5, 1
23-CD8_ROI_2, 0.24309392273426056, 187.1015625, 149.90625, 1
23-CD8_ROI_2, 0.24309392273426056, 127.8984375, 256.3046875, 1
23-CD8_ROI_2, 0.24309392273426056, 259.5, 283.40625, 1
23-CD8_ROI_2, 0.24309392273426056, 275.30078125, 325.5, 1
23-CD8_ROI_2, 0.24309392273426056, 261.1015625, 342.90625, 1
23-CD8_ROI_2, 0.24309392273426056, 250.30078125, 375.0, 1
23-CD8_ROI_2, 0.24309392273426056, 92.3984375, 575.1015625, 1
23-CD8_ROI_2, 0.24309392273426056, 164.19921875, 601.90625, 1
23-CD8_ROI_2, 0.24309392273426056, 200.30078125, 576.40625, 1
23-CD8_ROI_2, 0.24309392273426056, 192.1015625, 533.203125, 1
23-CD8_ROI_2, 0.24309392273426056, 244.5, 513.703125, 1
23-CD8_ROI_2, 0.24309392273426056, 384.6015625, 474.8046875, 1
23-CD8_ROI_2, 0.24309392273426056, 365.6015625, 488.203125, 1
23-CD8_ROI_2, 0.24309392273426056, 202.1015625, 663.8046875, 1
23-CD8_ROI_2, 0.24309392273426056, 106.30078125, 697.5, 1
23-CD8_ROI_2, 0.24309392273426056, 87.3984375, 744.3046875, 1
23-CD8_ROI_2, 0.24309392273426056, 41.0, 833.1015625, 1
23-CD8_ROI_2, 0.24309392273426056, 183.69921875, 802.0, 1
23-CD8_ROI_2, 0.24309392273426056, 354.80078125, 729.90625, 1
23-CD8_ROI_2, 0.24309392273426056, 77.6015625, 1002.6015625, 1
23-CD8_ROI_2, 0.24309392273426056, 121.1015625, 985.8046875, 1
23-CD8_ROI_2, 0.24309392273426056, 101.30078125, 981.3046875, 1
23-CD8_ROI_2, 0.24309392273426056, 116.30078125, 968.40625, 1
23-CD8_ROI_2, 0.24309392273426056, 110.30078125, 1023.90625, 1
23-CD8_ROI_2, 0.24309392273426056, 263.19921875, 908.90625, 1
23-CD8_ROI_2, 0.24309392273426056, 368.80078125, 1298.3046875, 1
